Battery,CycleIndex,Capacity_Ah,Re,Rct,V_min,V_max,V_mean,T_mean,T_max,Duration_s,I_mean
B0005,162,1.2978870806495706,0.05982677899726283,0.08853801860235527,2.673348140468748,4.195561297751176,3.467864133752208,33.33765795318198,41.02476444658572,2801.625,1.6751538331374711
B0005,163,1.2980735056918902,0.057944393691446945,0.08890519876854222,2.632763831012711,4.196066962029683,3.464021404592563,33.29076744042025,41.06214198725253,2802.031,1.6753870332687708
B0005,164,1.293463613844243,0.06175931225184275,0.0847212726764891,2.6687371180046218,4.196640912532072,3.4664623858156745,33.27568841807217,40.98366325567302,2793.39,1.6745175551626736
B0005,165,1.288003392619118,0.05898908039586478,0.08573621892771217,2.696396337945361,4.1956235749123225,3.46850906693551,33.32067807371405,40.98234242711097,2793.39,1.6675147261111667
B0005,166,1.2874525221379407,0.05763029720163586,0.08742389347930328,2.6794834862925194,4.195862008850563,3.466806213058136,33.37314972896719,41.06375085817118,2792.485,1.6675463612314736
B0005,167,1.3090153642307354,0.057823749393303175,0.08975687046479841,2.6787137407179737,4.18482689434833,3.471070722008039,33.71351889594897,41.047029587744966,2802.016,1.6889369086237116
B0005,168,1.3250793286429356,0.057823749393303175,0.08975687046479841,2.655378369801326,4.201968615940368,3.475472204020004,33.86531768239223,41.051007697556734,2820.39,1.6980469256755544
B0006,1,2.035337591005598,,,2.4757677568281857,4.179823027658306,3.556946061827572,32.142777859921516,39.16298653238707,3690.234,1.9905377543149845
B0006,2,2.0251402460314116,,,2.35152551190002,4.177288238505559,3.56147580138708,32.29307515705474,39.2462026826329,3672.344,1.990277542145709
B0006,3,2.013326371345464,,,2.4404797151065436,4.1781213228922995,3.5667524696413215,32.24414709253608,38.999202460252846,3651.641,1.9899467848963859
B0006,4,2.0132846655407413,,,2.4791558539003917,4.1785623580417175,3.5687953371516272,32.14711742429942,38.843627771866515,3631.563,1.9896029706719567
B0006,5,2.000528337624771,,,2.280187848173442,4.17824995156942,3.563970503289941,32.06687277315468,38.97798888258284,3629.172,1.9895483606575701
B0006,6,2.0138990759931645,,,2.4392842568466446,4.193216523251186,3.5735512387791406,32.03447836207717,38.83989920742278,3652.281,1.9901040351037365
B0006,7,2.013101105626967,,,2.2812068449406446,4.193732603145628,3.5711391343785897,32.11157496697372,39.04610837498471,3650.828,1.9900886222380372
B0006,8,1.9687898262728398,,,2.366410527029613,4.176826628115461,3.5681507462163036,32.112576242471775,38.87507521022778,3572.453,1.9891170520197212
B0006,9,1.9681661764334244,,,2.436020049578708,4.176369138969733,3.5692834155812436,32.03566207329278,38.7260539826455,3550.594,1.9892116643905464
B0006,10,1.9572307917560536,,,2.1864377487643725,4.176897989902666,3.563388513484579,31.99527968872302,38.98629728904917,3551.25,1.9891927045376199
B0006,11,1.9455991514129352,,,2.3406023605912454,4.177579509962451,3.566658719765511,31.874127571841353,38.65978861919643,3530.25,1.9891317699701738
B0006,12,1.9347505044841131,,,2.4263021374140443,4.177996110793395,3.5687035970122842,32.120959708576166,38.84979195732924,3491.016,1.9887805507702212
B0006,13,1.9232799539368028,,,2.4753697700007034,4.176316409477926,3.569207084156356,32.11021168908644,38.75128344015104,3470.281,1.9887320866401275
B0006,14,1.911889930948487,,,2.342364523655007,4.1779924550101715,3.5659271296109383,31.989061278918154,38.76853764058789,3470.0,1.9887200290368634
B0006,15,1.9010667141979305,,,2.188400081882664,4.177439981618572,3.5612417270649486,31.878814448635442,38.84686112344348,3450.297,1.9887874042287874
B0006,16,1.8891989948061458,,,2.1206980945954057,4.17561570814845,3.557881987836072,31.767450711024402,38.865889781652804,3429.407,1.9885910895930397
B0006,17,1.878278372248849,,,2.369981457799298,4.177602520456299,3.56282437243777,31.78991634963658,38.647578733807656,3409.484,1.9884996811951434
B0006,18,1.8675697161520206,,,2.247991649924625,4.176354539745044,3.5591953280168633,31.82883467218067,38.79218188173866,3390.422,1.9883511225658228
B0006,19,1.8675892574453767,,,2.4115317107898875,4.177450270459645,3.5580906165580983,31.890449470827843,38.77022223929529,3390.281,1.9774549866256104
B0006,20,1.979626548250818,0.06123359021000344,0.0785415394665875,2.2033558468593775,4.174584178175673,3.565899462157853,31.51177053595285,37.54320599748628,3591.734,1.9892449305971969
B0006,21,1.9575499080884022,0.06062991544979002,0.07802409378290423,2.35887751155593,4.175224020262452,3.570814209348872,31.874488497680712,37.90362577530197,3552.297,1.9890474874073771
B0006,22,1.9458150170787551,0.0608598716542857,0.07840240203025303,2.218672914041916,4.177217300859919,3.5666817833633124,31.53911453638972,37.6701605139887,3531.578,1.988682950523383
B0006,23,1.9242461121680094,0.06006450818180178,0.07807093382204865,2.339723057947995,4.176681511062203,3.5668392745025836,31.220866832188786,37.34166959188387,3492.907,1.9885503931265138
B0006,24,1.9459811331421641,0.05913130853407464,0.07795570757873038,2.3997508208942735,4.190384318239257,3.571051969392875,31.119005145018026,37.28979017254232,3511.594,1.9885639445355097
B0006,25,1.901407930553079,0.06059698754511872,0.07938182566133384,2.491410879472442,4.176973413125379,3.5666308474029793,31.033244078156734,37.16794481484507,3431.9370000000054,1.9880563928902786
B0006,26,1.878674213680085,0.0604355089729667,0.07949409294266127,2.1387303309558976,4.1734521552365464,3.5527392240854914,31.001249222460967,37.51577848501052,3431.125,1.9772969675547487
B0006,27,1.8683061328264219,0.0598822703747387,0.07871218357298479,2.346064498302046,4.1764585468168685,3.5560959755046615,30.921434744041356,37.24165964092258,3412.406,1.9771693646864965
B0006,28,1.8560244070082998,0.06058721482266893,0.07989533922911993,2.327337743316428,4.17626102066065,3.5504500858303394,30.929360248207214,37.27233216178077,3410.688,1.9660409689641987
B0006,29,1.8451997961855777,0.06090836519034555,0.0797490751361702,2.4863117233366316,4.172855540858831,3.546007083640312,31.00810965793079,37.207134503019795,3410.718,1.9446151093535715
B0006,30,1.857228890885317,0.060369152473069135,0.08014506815871338,2.2921663510920895,4.1881878017349035,3.554257954720065,30.96779499306422,37.49607769896255,3392.719,1.9769353023702758
B0006,31,1.9247760889090635,0.06209144685667864,0.08164302964777198,2.4343006861812118,4.189991619197343,3.555857469677978,31.10097217303459,37.250073961181094,3470.672,1.9997552547832569
B0006,32,1.8822317526092551,0.06232003183337441,0.08021169162372531,2.472619908000758,4.186982490201218,3.5537306734803207,31.307368922041046,37.39699052067588,3414.109,1.988435645814164
B0006,33,1.855276687885587,0.06189122330035962,0.08120805787615462,2.403422072720937,4.1864831065416155,3.5452650003621513,31.131339987164562,37.2852066420257,3395.219,1.9771310999966942
B0006,34,1.8392508917181876,0.06171642129064926,0.08150165216580176,2.4006679782182205,4.187721936001791,3.538408778928339,30.828713779105055,37.080390421974414,3386.0,1.9657121749650674
B0006,35,1.8185396073994429,0.06199878481176484,0.08138761044036787,2.3194299432177345,4.184171356892756,3.5297688311332673,30.761533072057244,36.98024266357476,3368.187,1.954259908493909
B0006,36,1.8134770059567056,0.06250406054880163,0.08169124692338582,2.3401731734980076,4.186779863144672,3.5300676840423306,31.30305692941581,37.598741245467004,3368.266,1.9490645317083881
B0006,37,1.7971018450305436,0.06201388686472383,0.08131610081343171,2.3829603510808774,4.186482965601712,3.5248882875629555,31.06432144678013,37.33680914521836,3358.719,1.9373603063774296
B0006,38,1.7810046294120476,0.06183019217410585,0.08120435160553863,2.351855540704836,4.184741677172267,3.5190926887152725,30.96654665282149,37.39499820465976,3339.5,1.931265607613736
B0006,39,1.7710130422682329,0.06282694657880761,0.08347157844651079,2.3535104841115886,4.186114015167315,3.5151810230271,30.826455697992966,37.35233964342659,3331.265,1.9254165161128032
B0006,40,1.7604712448170943,0.06349817571333986,0.08385488671663242,2.3948058223938364,4.186378094589789,3.514029112834162,31.080769482413952,37.58677381866742,3321.188,1.9198513516096092
B0006,41,1.7502913788006587,0.060945139936148515,0.082015904986437,2.4418858444380294,4.185742966026202,3.514139684003936,31.694287817425337,38.207044569893476,3321.844,1.9087413975281489
B0006,42,1.7394925037732578,0.0639175801612165,0.08216571708748939,2.391848815367812,4.1849954235358595,3.509578354212467,31.875581783696685,38.340431886092745,3311.828,1.90276801874341
B0006,43,1.7546766553637203,0.06223664045181756,0.08227519539898062,2.3166154227865463,4.175622772952551,3.5110708693292705,31.543288143901563,38.521539672721865,3327.391,1.9093310200805393
B0006,44,1.7659390941842175,0.06223664045181756,0.08227519539898062,2.4110989960643794,4.191704957733779,3.5159179315855056,31.420983409991024,38.03707160241571,3312.078,1.9306457089007387
B0006,45,1.7337887419624838,0.06203106446308808,0.08319177703888532,2.4510125175432287,4.185468369564667,3.50585340727078,31.15837149963786,37.934285687720596,3293.172,1.9071188100787417
B0006,46,1.713325912040734,0.06250649038034015,0.08426848073493345,2.471216186082459,4.184201889006967,3.5010379345914444,31.15661421699882,37.88470784051604,3275.328,1.895357624914609
B0006,47,1.7024077813673466,0.06261533272747599,0.0839721783477321,2.470968641396993,4.185838836583766,3.497407662636496,31.206611383963253,38.065368726791895,3265.016,1.889289515930022
B0006,48,1.82371946178183,0.06261533272747599,0.0839721783477321,2.4288023941361625,4.1729165619005535,3.5388872766749144,33.61169282822636,39.788440481350335,3328.937,1.9819436190557278
B0006,49,1.8081284050314708,0.0645724621588098,0.08034229300933068,2.3551430866643166,4.186982012423103,3.5327430295356828,32.85630077141311,39.212903178007906,3329.266,1.9653354524512165
B0006,50,1.7757610945034283,0.06368615846693702,0.08236363977175419,2.365933525789291,4.186537777937825,3.521214759733266,32.210981559158874,38.66937823121345,3301.579,1.947074974419259
B0006,51,1.7447409841836798,0.06291209789909709,0.08214102281998399,2.3481961394586457,4.182282350256796,3.5093111439506677,31.965090081650274,38.5170065164806,3283.563,1.924171876472179
B0006,52,1.729207034132373,0.06366741172107057,0.08296956725555057,2.46945948630322,4.185961817428056,3.50716091973708,31.744801840189538,38.292505299491516,3275.125,1.9124874175496662
B0006,53,1.7081086552553244,0.06454586928056331,0.08390558187210605,2.4666715880697576,4.1836566973224585,3.500928918686389,31.876564068962466,38.52091685291118,3265.656,1.895029520195036
B0006,54,1.6975954237461768,0.06441730776729335,0.08332080296168762,2.4482931262785135,4.184390004467988,3.4973019898820894,32.24289319481841,38.95436345473558,3266.093,1.8837083786913245
B0006,55,1.6820634524029463,0.06517362934686399,0.08478155339352322,2.4745215382882586,4.184732708741646,3.4929038301187156,32.07305565938816,38.731363854696035,3257.594,1.8716858064147301
B0006,56,1.6714768322295086,0.06359515956336817,0.08418492196132377,2.469127855241356,4.185835940524748,3.488659224822318,32.030140929891196,38.74827601131975,3248.593,1.865490610984191
B0006,57,1.6607591387047655,0.06528547500729169,0.08605041403439097,2.4177173347922416,4.185703389994729,3.4822930804774015,31.984935871368258,38.84227056628921,3238.766,1.8592998515524075
B0006,58,1.651121015038069,0.06653396257005847,0.08674821993371198,2.3775131079338427,4.184887437252902,3.477575664197982,32.23677365476226,39.221381996208315,3240.14,1.8481564914191075
B0006,59,1.6401349256190927,0.06634112534272091,0.08720558299891104,2.443723814618984,4.1845671326128535,3.4787436506489255,32.56097148037261,39.466510899162515,3230.109,1.8415790819015416
B0006,60,1.6291999416165441,0.06590996191117977,0.08712834097374948,2.4324278256917147,4.184590722398005,3.4740152461288862,32.48984985901219,39.352653481724175,3229.7810000000027,1.8297907910631264
B0006,61,1.6088496302961666,0.06605623626692969,0.08756285633165226,2.494085641889116,4.181227276564003,3.4718387718772696,32.42612199208859,39.31890647034385,3212.469,1.817104268059883
B0006,62,1.6035244898969248,0.06590274256382748,0.08820859113319164,2.382347172890769,4.182601669503782,3.463180130644551,32.29984271249387,39.47196886600465,3213.219,1.8111916679086209
B0006,63,1.5989712144027983,0.06791172070092616,0.08831509615303365,2.406668297987779,4.183991041340736,3.463469391967206,32.610757585145336,39.74009698783903,3203.578,1.811311276437818
B0006,64,1.5876273123575604,0.06674377333784236,0.08857968181390717,2.4204142690378765,4.182425008087469,3.46021805164007,32.25699351958767,39.03600072360686,3195.125,1.803806490743987
B0006,65,1.5829719744686166,0.06674377333784236,0.08857968181390717,2.4507845245525193,4.190985194174346,3.462574876665621,32.47193402838835,39.16106395962828,3195.3129999999946,1.7982499291189593
B0006,66,1.567137636713563,0.06641297510611752,0.0895032370200492,2.3930328819230717,4.181860480163402,3.4537077937586056,32.40219271195366,39.20051799483514,3186.297,1.78580087304261
B0006,67,1.5613446139713882,0.06686868471567307,0.08981021390663306,2.3938995980718403,4.183449364094532,3.4514035349888337,32.30987415652578,39.15878418316098,3176.438,1.7850805225230335
B0006,68,1.5511711892790419,0.0675638979208385,0.09093282660720825,2.4373294683003053,4.182943907496545,3.450781146333252,32.35440526839345,39.18225956809825,3167.593,1.7785916660457872
B0006,69,1.5406741606295171,0.06767916633501396,0.09097518732194294,2.3705330061374523,4.182592999177517,3.446105572450592,32.4731363791227,39.38159156766375,3167.719,1.772817292817664
B0006,70,1.5253138744624433,0.0679726933427561,0.09232410955240872,2.351294851260762,4.1775564354981025,3.4418152533277144,32.52334649341759,39.44712875501599,3159.077999999994,1.760208614752248
B0006,71,1.5301570318067428,0.06833354741887734,0.09201668954083403,2.436845595522602,4.183199732433941,3.445008015985666,32.518264823491045,39.40950590627068,3148.829,1.7653145274643671
B0006,72,1.5246566834474087,0.06885136093381199,0.0925822548520223,2.39030487147494,4.183585552184287,3.441164687975023,32.5437072434024,39.48443326993031,3149.094,1.75938690367356
B0006,73,1.5145492986655427,0.06906646906873301,0.0934909607320899,2.4892160721496315,4.183170360974043,3.443620591429828,32.562223096007365,39.4416762582387,3140.547,1.7526794612983279
B0006,74,1.509391504602082,0.06870914709601504,0.09387730518518865,2.450611393803655,4.183501501534186,3.439943269617906,32.58978020040808,39.53866201326228,3131.625,1.7517143152603387
B0006,75,1.5039974333050705,0.06952595566680789,0.09418623001298362,2.4111946043456745,4.183243008796117,3.43602719305159,32.57089563557426,39.5867547936938,3121.907,1.7510543427437684
B0006,76,1.4935201918040188,0.06825231466048369,0.09343980119280403,2.4609139768640715,4.182038001412004,3.436309312279291,32.537854347094196,39.499752884420865,3122.125,1.738897832675072
B0006,77,1.4876323024497422,0.06960330384223117,0.09561343002331575,2.378420264362521,4.182440318401142,3.430470227771154,32.65645090520509,39.9686395722832,3121.672,1.7386366169147272
B0006,78,1.5302876214401704,0.06960330384223117,0.09561343002331575,2.3844697219937414,4.189962701965466,3.4417311090871063,33.180785234653264,40.42668250871336,3120.86,1.7870824868725375
B0006,79,1.5040760088360112,0.06944383967261045,0.09508674404018921,2.448639661640692,4.181214475643097,3.4355429213552537,32.71220835503141,40.02451449021777,3103.828,1.7612939709674549
B0006,80,1.4887593608730894,0.0692409257238966,0.09541147475162996,2.362869757217078,4.182157933832856,3.4272336842373576,32.543943889007906,40.02167483360719,3095.094,1.7545734584319284
B0006,81,1.4782779285546637,0.07018023704211739,0.09580053634249773,2.479712742728869,4.1802491747767325,3.4307536518687556,32.6655410721976,40.078211781584145,3095.781,1.7364714851989516
B0006,82,1.478459982215684,0.07032112501568692,0.09530176637205882,2.4609902569842412,4.182775550999248,3.430880434209888,33.160922870564626,40.565789328351094,3094.328,1.7371701742903363
B0006,83,1.473214844899973,0.06930780981897802,0.09454813120638911,2.4794507375590507,4.182970513713943,3.431984614031654,33.414445545408455,40.75221353269305,3086.531,1.735834373498019
B0006,84,1.4675164935067897,0.07066012489753228,0.09558033908197718,2.421513989921717,4.182588389688278,3.426913589626702,33.3541679486525,40.71162611325717,3085.625,1.7297519223496336
B0006,85,1.4516292657521335,0.07048796563268331,0.09637484690828765,2.3927989623544175,4.180388252515709,3.4220422356705154,33.13634596100404,40.58721297402195,3067.203,1.7279074368071294
B0006,86,1.4519237720967177,0.071253157527167,0.09693308592499948,2.410475236770924,4.182476201666448,3.4202687142856667,32.92241762841388,40.37035790264624,3058.157,1.726921154488644
B0006,87,1.4471484694777745,0.07290881656804299,0.0968587759009549,2.4915333699239977,4.182567814531136,3.4248208106770663,33.20338483123576,40.667923693760464,3058.812,1.721203340058839
B0006,88,1.4468538105659885,0.0725103674563298,0.09660159139822988,2.444861994529003,4.182606347806988,3.4234990883192666,33.533950654066935,40.990356883952465,3058.578,1.7211548500579925
B0006,89,1.4416741930284678,0.07088794010729621,0.09740741420439394,2.4840755398082255,4.183047552179642,3.4247420964314874,33.5767934055627,40.997744028174516,3049.328,1.7200574224369996
B0006,90,1.5935866593100128,0.07141473238066469,0.09614920599785416,2.479017302613424,4.222516216835943,3.450702139255875,33.224088400657315,40.77265883698999,3177.219,1.8210499414870156
B0006,91,1.5463902376915637,0.07075152805097641,0.09048196250260114,2.4820670710190385,4.1909374470770855,3.4480475429907522,33.37083344726966,40.522204934304625,3082.937,1.821446935406101
B0006,92,1.51470559175661,0.07030413873328058,0.0930529362512398,2.452449045714353,4.183028520369727,3.4399481891896455,33.43366634309322,40.57746834859555,3074.266,1.7899526443788862
B0006,93,1.4989786083335404,0.07156671814928477,0.09367023927457886,2.4198491932573414,4.1838942747302825,3.434112914501242,33.28676739403043,40.516963879873735,3066.0,1.7769381660412278
B0006,94,1.4831110745410492,0.07235057565104601,0.09440345976365576,2.4706823501191706,4.1839835007856605,3.4325600940363916,33.14347737377552,40.34325381638243,3056.437,1.7640108930619747
B0006,95,1.4729664825468278,0.07033788263426383,0.09507092273616935,2.413759774558071,4.183640209073579,3.4270614887575657,33.11021541795579,40.39341126895154,3048.219,1.7571864995414006
B0006,96,1.4627604396099307,0.07148316063857231,0.09546831610525248,2.4562499847243027,4.183387047926521,3.427340316812041,33.18991802149879,40.46341487442664,3039.218,1.7502861853648675
B0006,97,1.4518364681062514,0.07177878179971342,0.09678915937102545,2.401794655879554,4.18356344388626,3.423482197888437,33.26265398635676,40.5818264138806,3039.047,1.743973921153546
B0006,98,1.4468670644030392,0.07217659052012376,0.09731548106056298,2.4087687236133313,4.18171248971767,3.4220957701069374,33.299978841087025,40.61670777074496,3030.375,1.7368671582969701
B0006,99,1.441380399427779,0.07275773932145782,0.09742370041141407,2.4308118485818704,4.1832473219705815,3.421883545422636,33.31663547841367,40.631647661681036,3021.0,1.7360229366477682
B0006,100,1.431210744960774,0.07161196696477634,0.09618267512171286,2.398886415333129,4.183049768329545,3.4195777411151886,33.39150630507064,40.74323383889164,3021.75,1.7297210104409786
B0006,101,1.4260247179525716,0.07236285655797875,0.09800608224040097,2.3814379490849835,4.1830924980863315,3.4175281789596474,33.41522427488497,40.81715493531611,3012.265,1.7288007546336817
B0006,102,1.420487649966195,0.07217187946582546,0.09754420653220938,2.459885297095542,4.181536580807847,3.4197860540725715,33.39690850726103,40.72877617289365,3002.641,1.7216957440273102
B0006,103,1.4207006230355006,0.07327514105662862,0.09816756377374604,2.4007285025453995,4.172034399629829,3.4171369298988705,33.73731993653,41.45494452672042,3012.0,1.7228352005659142
B0006,104,1.452255804330839,0.07255344400984245,0.09400039614590885,2.472830716079143,4.188427549455566,3.4305347141293625,34.08965316576344,41.39678877103747,3020.11,1.748786563991936
B0006,105,1.431557632772571,0.0737422116355231,0.09682011701371697,2.467318928642863,4.181499335679726,3.4250844180972875,33.9987286593769,41.36669473718026,3002.172000000006,1.7345182497801421
B0006,106,1.415015751158943,0.07351181896001253,0.09784840606777727,2.3692462667540997,4.179546243153898,3.4171339862792935,33.907397114007345,41.37787352037061,2992.703,1.7271808134437059
B0006,107,1.4097311506517451,0.07363095072187217,0.09872074778143794,2.4482618595124874,4.18101558225098,3.417521467040602,33.70518417605219,41.140956091698214,2964.468,1.730597159216869
B0006,108,1.404917318129309,0.07483720295528123,0.09855595497783809,2.4598632768748825,4.182667734360821,3.4181623236680356,33.7458832944166,41.2168813199875,2983.375,1.7141556201256136
B0006,109,1.395164296571563,0.07422880685868813,0.09794583413307753,2.497869764845928,4.179947555799937,3.420331935905118,34.01657212624259,41.40391881889191,2975.297,1.7067863109671502
B0006,110,1.3945343832614077,0.07359262883289279,0.09794263420249376,2.472236707252471,4.182316086490744,3.4192916311692465,34.175023374593785,41.586571331198584,2974.9850000000006,1.7063636381021512
B0006,111,1.3893171179312644,0.07428961541366103,0.09782803971993742,2.4278749904763077,4.18300582450457,3.414352330355796,33.976109677640174,41.43504077863728,2966.25,1.7053149763509456
B0006,112,1.3838379472327809,0.07436247289279864,0.100297485432866,2.4275905200235055,4.1825046060820625,3.412701167144591,33.84150372451663,41.37436880579148,2956.359,1.7046353656612552
B0006,113,1.3736814238195123,0.07308819155500623,0.10028552688952369,2.37337869163978,4.179533028548021,3.410409522809144,34.1008464215818,41.66477948989921,2956.344,1.698575782177053
B0006,114,1.3786059891863676,0.07390565956199621,0.10034826354300655,2.4248604132549767,4.18250512422575,3.414419320260644,34.34663683304219,41.81816829502593,2956.406,1.69824433155204
B0006,115,1.3737600299108574,0.07406486350284623,0.09903658397481056,2.426962848243194,4.1828227593786,3.4131710032395315,34.216231530637586,41.686647000781186,2947.266,1.6971242328938314
B0006,116,1.3682580583942712,0.07434066648007011,0.10067908230747398,2.417287750352038,4.182413969607667,3.4107019261975147,34.041617020161176,41.565382893773936,2937.984,1.6959707969888713
B0006,117,1.3633024037317505,0.0749835856113319,0.1003809603504959,2.4185087281747166,4.182451170946608,3.4089059214760367,33.890212870710734,41.46394809540406,2929.125,1.69533939901694
B0006,118,1.3580966140172601,0.07363422580248341,0.10034341350119641,2.480937393224248,4.181305580928812,3.4134080258317576,34.116762412437,41.6123634180086,2928.454,1.689063706570807
B0006,119,1.353269090999531,0.07495654638579109,0.0986748779007716,2.4078214169511205,4.1804870315884735,3.411221044859532,34.490493589415046,42.0075404495327,2929.375,1.689254941512802
B0006,120,1.3841605738237488,0.075132937700244,0.09988518450397564,2.433234589649132,4.163570261072192,3.4155210852213678,34.23744800906639,41.61679232360952,2946.031,1.7102192011852473
B0006,121,1.4051467790651473,0.075132937700244,0.09988518450397564,2.440822893388958,4.190012868765637,3.4229838362549794,34.41428886050454,41.80245062827161,2955.438,1.7302612146468814
B0006,122,1.378719022627353,0.07592804413673004,0.10032970664387303,2.396078253891397,4.182418011462176,3.414757022019347,34.16445180476378,41.653004783464006,2937.625,1.7152722093432786
B0006,123,1.3682657783199066,0.07550871785129283,0.10116073256897913,2.449306948268824,4.182070839014939,3.41435871627236,33.877146811272176,41.36061809844917,2929.078,1.701355119877482
B0006,124,1.3573151296618016,0.07460959963253604,0.10145892418195081,2.384185417166802,4.182701902443236,3.4091886698418046,33.839566254190565,41.42815616511055,2918.375,1.7004563863905504
B0006,125,1.3524934638801596,0.07487960335651152,0.10060335245891304,2.4440756213040964,4.182270325485355,3.411930366643558,33.818304796930946,41.343265645039,2919.812,1.6873607733405396
B0006,126,1.3474099151661236,0.07528060880004324,0.10254518763662164,2.4296014294774673,4.182394535290608,3.4094417183837504,33.812621135472135,41.38118673567723,2900.422,1.691961200784779
B0006,127,1.3370075130842318,0.07499556374166019,0.10138737916427212,2.41022288115442,4.182061947471753,3.4081896097479882,33.79894614410012,41.378450473707446,2901.375,1.6853124510181006
B0006,128,1.3312352966718526,0.07635857115497807,0.1014317733775896,2.4098927032454966,4.182288987105723,3.40737851449911,33.702723745621576,41.306600641009794,2901.187,1.6788023481230294
B0006,129,1.3259303781727643,0.07477686532784665,0.10280887562042597,2.453938411405305,4.179662143533188,3.4085862639015,33.63562651984647,41.204081036719124,2891.64,1.6712234371153531
B0006,130,1.321578743867529,0.07601129120974016,0.10207495349364025,2.3940396792395253,4.181392635232333,3.404843616147767,33.690724061796516,41.32955629442644,2882.906,1.676926820246207
B0006,131,1.321225074066109,0.07632337493459862,0.1024320211016061,2.45134737470238,4.182099866234647,3.4081057374178703,33.71317033815572,41.300370296451625,2883.265,1.6701674907264448
B0006,132,1.3156485301862682,0.0749954456773232,0.10259630569279,2.475014603796582,4.182054276922838,3.4091728540380735,33.65376593260611,41.243646229563595,2882.969,1.6635304836146556
B0006,133,1.3209025697502388,0.07655910700249269,0.10301800475787612,2.4569179775419294,4.168816046299314,3.4110817622184233,33.983578066068176,41.36464929786556,2891.656,1.6646335896429372
B0006,134,1.3474328767273906,0.07655910700249269,0.10301800475787612,2.438240626221148,4.190149239555381,3.4167486246717154,33.816348135475515,40.89285784811417,2901.25,1.691847724352744
B0006,135,1.3260128072353616,0.07655910700249269,0.10301800475787612,2.4946397780995584,4.187196878135145,3.4169689184247174,33.60692030225909,40.652964511118334,2891.703,1.671226012596274
B0006,136,1.3101186784831063,0.07627816468715698,0.10209285250394709,2.4367455144223555,4.18232296515852,3.4105763913818787,33.47350597721994,40.58410707337388,2883.016,1.663315386938566
B0006,137,1.30521620229393,0.07628105077777647,0.10123049924820199,2.4858689968085326,4.1822817387062585,3.4113335283009314,33.209178727620106,40.322783635307104,2873.453,1.6559242579419076
B0006,138,1.3004061951355774,0.07559149558239868,0.10170048160813132,2.3957550201907916,4.181394192711236,3.4081283345557187,33.58088963686094,40.78032921971219,2874.031,1.656121338952165
B0006,139,1.300235735841116,0.07436926956755013,0.10195116957544287,2.4504684570147006,4.182109437180301,3.4125732422699135,33.76400861956033,40.85731522464202,2874.234,1.6493562885018465
B0006,140,1.2895066722480755,0.07554946383264172,0.1033905552179119,2.3942028718004007,4.181210531150237,3.407693686560286,33.57003564415372,40.74860220857894,2864.984,1.6481250828318856
B0006,141,1.279253057384795,0.07543780913259987,0.10190222500615645,2.4303844034459368,4.180183763169455,3.4073499608041957,33.272050895552354,40.472276230208436,2855.093,1.6402735508297446
B0006,142,1.2792078171714618,0.0752830478385875,0.10212799871439257,2.4755630989048205,4.181641969595387,3.409292163767801,33.12740933210319,40.28187574900838,2855.625,1.6339269718637894
B0006,143,1.274036760902923,0.07504265846305132,0.10234809729911541,2.446712151873903,4.1818501497507565,3.4095492354804775,33.439116773449626,40.637565231244686,2855.594,1.6340523871461572
B0006,144,1.2741273923001468,0.07493083270026814,0.10316530446995302,2.4607112018206894,4.1817089329030335,3.410318915287339,33.482874768414376,40.64243349478575,2847.437,1.6325488263539847
B0006,145,1.2637639426440779,0.07555918138378297,0.10171557782292613,2.4619788522973796,4.178725976011113,3.409269478846637,33.22136307064441,40.38713367022122,2847.36,1.6192776155716366
B0006,146,1.2581373688955233,0.07529135855581007,0.10399050592213124,2.4999079970509284,4.181148894438262,3.4094374435069095,32.98562738901426,40.15316398972329,2837.328,1.6178697167430758
B0006,147,1.253259864055301,0.07695888745317593,0.10278141799912464,2.4061574188511727,4.181246648937272,3.403885091976961,32.970182781539556,40.26211669866818,2837.281,1.6181306110813383
B0006,148,1.2532313315493426,0.07582454225155175,0.10410637069985224,2.40921365026611,4.1821248744689274,3.4065929107527846,33.31018716138479,40.65437976632703,2838.515,1.6181696583650664
B0006,149,1.2480874960313577,0.07591191584477391,0.10494385154400138,2.4705399687343235,4.179545017207998,3.4095930016592684,33.23406652671602,40.41021687551566,2828.328,1.6103994653878324
B0006,150,1.2534354284944844,0.07629297155319334,0.10647126315333194,2.4996841687041944,4.164241788212258,3.409409922814414,33.117656712920734,40.49521984011741,2838.265,1.6116489596960517
B0006,151,1.2898048773266901,0.07444944766297028,0.09763490351376954,2.4839695531514434,4.189238693156103,3.4195489282896943,33.78417036686004,41.357879741754175,2864.547,1.6420474102120959
B0006,152,1.2635402021758835,0.0752876188558989,0.10131281846755223,2.4675402264113453,4.180842923747738,3.4151799904187996,33.806439563441614,41.37902988743146,2846.39,1.619485147897518
B0006,153,1.2479761706842853,0.07525091465096566,0.10263114150619053,2.4946438160388325,4.18123823034649,3.4154594925159083,33.63735785291911,41.20920760771975,2837.969,1.6049332611605434
B0006,154,1.2321202877943334,0.07579555842218386,0.10337622430701954,2.4577382116375843,4.1798277092808815,3.4130336456755868,33.58195933847606,41.20630554355683,2838.156,1.591662023140669
B0006,155,1.2271137666213534,0.07634314633390711,0.10459379391771405,2.40986495422137,4.180792839927961,3.4094524356574096,33.56245583951572,41.28239317323536,2829.843,1.590121112674739
